4444.414403529768,0.0,1509.2898034524183
0.0,4376.777049965183,1127.6507038365366
0.0,0.0,1.0
0.39624046444186656,-0.02020324278879381,-0.026154725321408934,-0.06162717412413628,0.21803202103401273
